numtaxa,nretics_true,nretics_est,nretics_inside,nretics_outside,nretics_duplicated,constraint_sizes,estRFerror,gauss_error,constraint_error_sum,replicate_num
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.5403271687741501,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,1.1824378643380362,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.113442430408194,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.9813884352722735,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.6030246187354225,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.8488252325362686,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.4877079047757029,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.3340577944542794,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,1.5454406803032457,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.7842599495915663,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,2.34251394490547,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.7936515480169595,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,1.3120345979601196,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,2.558498617724668,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.27743467060788307,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,1.0078801611741541,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.6534636592711133,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.45368151734186446,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.2939082572702285,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,1.5014541387648463,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.3560891820375224,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,1.6748888027622915,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.5100123666746987,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.5949976050816506,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.7322862616309704,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,2.7561310127745116,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.18624165639630796,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.5740344752522982,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.30240340663135323,30.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.0689787122653565,28.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.767962308585678,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,1.1770400019861793,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.004040445739230155,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.2713187697160398,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,1.3302097869675988,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.08290191287223313,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.719557942395126,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.2508855325522594,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.6352004682581202,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.5609502584747706,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.8574077899578372,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.3864216228574428,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.423505807769309,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,1.0972662001883353,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.10115236431424278,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.40513290262291807,12.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,1.9843012787342877,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.3138888859119229,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.7699585870309924,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",0.0,0.5462224223390096,0.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.34285547044809067,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.31496438631626045,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.4263466798604344,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,1.4865246067916655,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",50.0,2.023037479537657,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.49100182863814057,24.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.813333381853144,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.722502425118837,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.18936620691951447,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,1.0926177817158644,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.496829721932208,22.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.0515329295973075,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.633059932531143,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,1.9391928938425271,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.22644340605200852,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,1.5879662845027103,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.3698528521912534,22.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.569593203492086,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.5330661308947002,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.6080286825605925,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.9277319948696856,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.7412720435438935,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.9247484626172076,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.15172532097219055,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.4457409596988985,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.44493571710615976,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.7387604127900085,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,1.143947714217551,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,1.1737965600410134,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,2.208876724353213,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.10219051321133457,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.7110417208699746,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.9075638081238517,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.26884632676996,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.8577010870108706,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",46.0,2.1820701202310606,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.8030293907848511,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.0595962408856359,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.4031738348300321,14.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.807499577716395,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,1.0162423465588493,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.6956185181816072,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,1.7066593067892817,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.412656034776667,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,1.444782727406346,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,1.0709375271916173,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,1.1609201869633599,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.898837469612616,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.7231297174498574,2.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.516430000344588,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,1.0397462511455133,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.9945882143382587,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.38969720511825584,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.5307563410417736,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.04580431068450045,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.10995337703192161,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,1.393095020617848,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.8014891694593576,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.011055398220205325,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,1.118657457262657,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.3069583144791685,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,1.3342958018188342,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.3314879514128489,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.013359750129127585,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.3747943580477928,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,1.3515726633224068,18.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.5849366703611945,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,0.42990553196494397,30.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.544951924964596,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.9175990435063901,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.047852103427068554,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.08408019989788036,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.8088279538617242,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.4880755106577594,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.4143829653708795,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.4679373225672976,24.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.056649461966142,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.17863587291010286,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.2909523266544394,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.10484053577435254,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,1.0687656711403837,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,1.815044447466824,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.6149496837870188,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.38811414402668565,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,2.1983761726841347,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.5080366926950218,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,2.1507320723858303,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.4229777845831726,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",40.0,1.0462245168614877,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.2263805656454057,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.9927486110224755,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.1788853318164684,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.24570253505194845,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.024941658552705,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.13354765145971467,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,1.4959231553924646,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,1.843417899430354,2.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.6180486604301887,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.444730056453433,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.27874658382078854,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.2391481099153308,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.8998322662264528,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.7897417652863453,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,1.0088086343687492,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,2.1663430492282765,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.621097523806463,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,1.6574855331833476,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.5549317651523957,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.0903441381892898,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,1.2883832651020843,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,1.641119596387688,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,2.0986555436935874,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.8049318994807785,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,1.667439050203525,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",54.0,1.938432659338984,30.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.65991374968249,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,1.0884312300339136,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,2.737912453652561,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.29086607495191136,8.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.893612697297854,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.7672205216624837,2.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.2213834626591513,32.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,0.03740106559724644,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.09391513757668982,32.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.5945436781788964,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.5038581761525508,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",0.0,0.2851524602717806,0.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.45849631803096064,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.3121567347674079,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.2639372573992216,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.06915402761325043,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,1.247095351523542,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,1.378434771926259,8.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.139391686652194,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,0.14261871467667925,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,2.24192020919557,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,1.9796519430947241,22.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.584532884974115,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.16415982406553786,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.3281467421752921,22.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.838871491234613,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.308689641344683,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.046292633487184945,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.1024120347303503,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.55329511783823,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,2.793435677958185,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.2743061729691275,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.7096886488693768,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,1.424431057651788,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.829379969052937,16.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.2284506073401937,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.4446405139459728,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.3674854987199924,12.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.032496759457221,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.5630044507663781,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.9865005853427945,10.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.84778653323699,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.034443128889696986,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.8652885974456549,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,1.7849038751825477,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.021181331129619937,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.40320083685600316,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.00562038792700456,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.848543770599528,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.474620381753256,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.7219667112586694,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,2.546919815236023,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.9678262387013701,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.8935765121113826,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,1.4519205309954528,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.00476796075446501,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.12822148397648697,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,2.001180519149218,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.46773868204970126,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.4787451688833778,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.44029344305177753,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,1.489641077603848,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,1.0481205596347642,8.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.978168255329469,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,1.6028065023742197,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.39464038905252313,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.4619453554225055,10.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.091091785110067,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.014169418376340243,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,1.504909359218821,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.6910875774316672,22.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,6.4458841107085725,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,1.095786372084691,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,2.128871479590989,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,1.290637811899342,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.40399153569012297,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",56.0,3.063540074627852,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,1.095063586543148,24.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.3907208445855934,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,2.0519442731024684,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,1.3185532323570635,8.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,6.058821651586869,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.9097284260583173,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.3529651403983079,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,1.3711556931477609,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.282399374964359,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.0807537314415634,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.5878002438383212,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.8870390122565075,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,2.4951961488873975,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.9781985336385426,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,2.85006212529507,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.511635537235688,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,1.2042229903468868,2.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.8335491345141928,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.292633639652018,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.9044331654993882,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.8511329737525083,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,1.195421764112865,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.42379673423554376,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.10755081779379436,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,1.2514213964861813,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.5448189564416722,18.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.951221694874761,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.7662963191524579,12.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,5.782050517972757,16.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.24379663634608,16.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,6.231856499997917,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.22708979287400263,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",44.0,0.2891935005245539,32.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.2936454643636823,16.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.7937442662716636,8.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.345349346787205,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.3417888330561134,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",0.0,0.5752896447022224,0.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.5088118976097682,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,1.0495625220529474,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,2.4517879242673932,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.2056383617689015,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.058325454556089534,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",40.0,1.603198081694135,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.11453629016043432,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.5234743414362176,16.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.803983210071506,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.11836072223388984,14.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.9540467397224646,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.4409067068575627,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.009113842679567276,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.5823139062508824,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.4735112013147417,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,2.189393329452764,12.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.392251064410673,0.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,1.1460533594050593,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.48629637819492905,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.18031482067783453,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.37107855606152473,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.22627211104874376,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.13127827072393333,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,1.3230408242205525,10.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.035882292749137,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,0.9905564687958958,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,2.172859563582905,2.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,1.8703369322053591,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.47268939804583443,14.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.590049228834694,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.2840596059644716,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.3146282433276486,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.0602205102947793,18.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.144012809643625,2.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,6.003773153988435,12.0,1
