net_id,hwcd,sum_constraint_hwcd,gauss_sd,nretics_est,major_tree_only,m,force_unrooted
n200r10,66.0,28.0,56.0,0.9151855658993644,false,20,false
n200r10,64.0,24.0,50.0,1.826122883461713,false,20,false
n200r10,-1.0,-1.0,-1.0,4.374242591231424,false,20,false
n200r10,-1.0,-1.0,-1.0,4.523187965545576,false,20,false
n200r10,-1.0,-1.0,-1.0,3.4566092543316844,false,20,false
n200r10,-1.0,-1.0,-1.0,2.890633516411252,false,20,false
n200r10,-1.0,-1.0,-1.0,2.2272106447950883,false,20,false
n200r10,-1.0,-1.0,-1.0,3.278419642788034,false,20,false
n200r10,-1.0,-1.0,-1.0,2.3122167606659794,false,20,false
n200r10,-1.0,-1.0,-1.0,4.149016346357958,false,20,false
n200r10,64.0,24.0,50.0,0.8153359179111223,false,20,false
n200r10,-1.0,-1.0,-1.0,3.8844759583814232,false,20,false
n200r10,96.0,56.0,82.0,0.5031667581032694,false,20,false
n200r10,-1.0,-1.0,-1.0,4.095944290629619,false,20,false
n200r10,-1.0,-1.0,-1.0,5.6869674250184765,false,20,false
n200r10,-1.0,-1.0,-1.0,5.22678763532762,false,20,false
n200r10,-1.0,-1.0,-1.0,2.647049742896763,false,20,false
n200r10,102.0,70.0,92.0,1.066435087823633,false,20,false
n200r10,68.0,30.0,58.0,0.3419297021038193,false,20,false
n200r10,110.0,74.0,96.0,0.42325069367627244,false,20,false
n200r10,104.0,68.0,94.0,1.770697013459726,false,20,false
n200r10,88.0,46.0,74.0,0.8660274518095022,false,20,false
n200r10,-1.0,-1.0,-1.0,4.511497922695115,false,20,false
n200r10,-1.0,-1.0,-1.0,2.142726646261634,false,20,false
n200r10,-1.0,-1.0,-1.0,6.026937340133076,false,20,false
n200r10,-1.0,-1.0,-1.0,3.965204527689371,false,20,false
n200r10,-1.0,-1.0,-1.0,3.263554993878655,false,20,false
n200r10,66.0,18.0,52.0,1.6021839461136103,false,20,false
n200r10,-1.0,-1.0,-1.0,2.6882127175879127,false,20,false
n200r10,-1.0,-1.0,-1.0,5.261942773400116,false,20,false
n200r10,-1.0,-1.0,-1.0,3.26224330774326,false,20,false
n200r10,-1.0,-1.0,-1.0,2.9398458307375357,false,20,false
n200r10,-1.0,-1.0,-1.0,5.709312304916542,false,20,false
n200r10,-1.0,-1.0,-1.0,3.2895661478065374,false,20,false
n200r10,-1.0,-1.0,-1.0,5.514476830616426,false,20,false
n200r10,-1.0,-1.0,-1.0,4.94028750214506,false,20,false
n200r10,-1.0,-1.0,-1.0,4.181927529390512,false,20,false
n200r10,-1.0,-1.0,-1.0,3.7946393982053923,false,20,false
n200r10,-1.0,-1.0,-1.0,4.865074894240324,false,20,false
n200r10,-1.0,-1.0,-1.0,2.579433528612516,false,20,false
n200r10,94.0,52.0,80.0,0.9183454239498348,false,20,false
n200r10,56.0,14.0,40.0,0.4265643301411031,false,20,false
n200r10,66.0,32.0,54.0,2.083294789863062,false,20,false
n200r10,-1.0,-1.0,-1.0,4.514885818942029,false,20,false
n200r10,104.0,66.0,92.0,0.9468587988371693,false,20,false
n200r10,-1.0,-1.0,-1.0,4.518067655056449,false,20,false
n200r10,-1.0,-1.0,-1.0,4.909450872638444,false,20,false
n200r10,-1.0,-1.0,-1.0,5.657681946645391,false,20,false
n200r10,-1.0,-1.0,-1.0,2.8764060145462547,false,20,false
n200r10,80.0,36.0,66.0,0.5761259660236325,false,20,false
n200r10,86.0,50.0,76.0,1.1793111322479486,false,20,false
n200r10,-1.0,-1.0,-1.0,5.8123003143804635,false,20,false
n200r10,-1.0,-1.0,-1.0,5.276233502619272,false,20,false
n200r10,114.0,70.0,94.0,0.40179589002183724,false,20,false
n200r10,-1.0,-1.0,-1.0,4.6121301856296215,false,20,false
n200r10,-1.0,-1.0,-1.0,3.8000875404163916,false,20,false
n200r10,138.0,92.0,116.0,1.6203631568844932,false,20,false
n200r10,-1.0,-1.0,-1.0,6.048809431177548,false,20,false
n200r10,-1.0,-1.0,-1.0,2.0778658402879873,false,20,false
n200r10,62.0,24.0,52.0,1.3300507296486321,false,20,false
n200r10,102.0,62.0,90.0,1.2791184825225745,false,20,false
n200r10,-1.0,-1.0,-1.0,2.989923424087743,false,20,false
n200r10,148.0,112.0,136.0,2.2468549529946764,false,20,false
n200r10,146.0,96.0,126.0,1.381304212496044,false,20,false
n200r10,42.0,2.0,30.0,0.11054388419630476,false,20,false
n200r10,60.0,18.0,48.0,0.2858079074500008,false,20,false
n200r10,-1.0,-1.0,-1.0,4.7732953959825455,false,20,false
n200r10,58.0,16.0,46.0,0.8129316590786673,false,20,false
n200r10,128.0,88.0,114.0,0.33234288770435605,false,20,false
n200r10,-1.0,-1.0,-1.0,5.167208588849651,false,20,false
n200r10,-1.0,-1.0,-1.0,6.05521551978714,false,20,false
n200r10,54.0,20.0,42.0,2.003652939639923,false,20,false
n200r10,-1.0,-1.0,-1.0,2.8764134037998548,false,20,false
n200r10,-1.0,-1.0,-1.0,4.618632488066825,false,20,false
n200r10,64.0,32.0,52.0,1.7450156014868523,false,20,false
n200r10,112.0,82.0,104.0,1.37842127076455,false,20,false
n200r10,-1.0,-1.0,-1.0,6.027645114238096,false,20,false
n200r10,-1.0,-1.0,-1.0,5.259345420365918,false,20,false
n200r10,-1.0,-1.0,-1.0,3.778226189891597,false,20,false
n200r10,-1.0,-1.0,-1.0,4.341195159026808,false,20,false
n200r10,100.0,60.0,88.0,0.3489463239077904,false,20,false
n200r10,116.0,74.0,102.0,0.39232755132942115,false,20,false
n200r10,70.0,44.0,60.0,1.7612516666854474,false,20,false
n200r10,112.0,66.0,94.0,1.6722980796321871,false,20,false
n200r10,56.0,18.0,46.0,0.16107136589967835,false,20,false
n200r10,72.0,32.0,60.0,0.3501539964069375,false,20,false
n200r10,86.0,40.0,72.0,0.5025011329171422,false,20,false
n200r10,70.0,30.0,58.0,0.5887376493139983,false,20,false
n200r10,-1.0,-1.0,-1.0,2.7941096219644916,false,20,false
n200r10,-1.0,-1.0,-1.0,5.099318995734595,false,20,false
n200r10,104.0,62.0,88.0,1.616868310603059,false,20,false
n200r10,-1.0,-1.0,-1.0,5.800583573843706,false,20,false
n200r10,102.0,64.0,90.0,0.9974671091350639,false,20,false
n200r10,-1.0,-1.0,-1.0,5.40168903498218,false,20,false
n200r10,-1.0,-1.0,-1.0,4.750382465347572,false,20,false
n200r10,0.0,0.0,0.0,0.0,true,25,true
n200r10,100.0,90.0,100.0,2.0781943658240394,true,25,true
n200r10,-1.0,-1.0,-1.0,3.9443899349884424,true,25,true
n200r10,16.0,12.0,16.0,1.3180512835890557,true,25,true
n200r10,-1.0,-1.0,-1.0,2.107450569939726,true,25,true
n200r10,-1.0,-1.0,-1.0,3.794519998585624,true,25,true
n200r10,-1.0,-1.0,-1.0,4.018609407357215,true,25,true
n200r10,40.0,46.0,40.0,0.5492325551014469,true,25,true
n200r10,-1.0,-1.0,-1.0,3.9597138195552493,true,25,true
n200r10,58.0,46.0,58.0,1.136505649564308,true,25,true
n200r10,14.0,10.0,14.0,1.8661404365776775,true,25,true
n200r10,4.0,4.0,4.0,1.0361170689048447,true,25,true
n200r10,-1.0,-1.0,-1.0,6.070089424097551,true,25,true
n200r10,-1.0,-1.0,-1.0,3.962772138687939,true,25,true
n200r10,-1.0,-1.0,-1.0,4.57714720165302,true,25,true
n200r10,14.0,18.0,14.0,1.119459621533276,true,25,true
n200r10,-1.0,-1.0,-1.0,2.751026824704655,true,25,true
n200r10,54.0,42.0,54.0,1.9230758512309098,true,25,true
n200r10,-1.0,-1.0,-1.0,3.006813611951209,true,25,true
n200r10,-1.0,-1.0,-1.0,5.562808770941344,true,25,true
n200r10,18.0,18.0,18.0,2.1813417605462844,true,25,true
n200r10,78.0,82.0,78.0,2.095834510813646,true,25,true
n200r10,22.0,22.0,22.0,1.6508370365992258,true,25,true
n200r10,-1.0,-1.0,-1.0,6.06814262182184,true,25,true
n200r10,92.0,78.0,92.0,2.2725620509022453,true,25,true
n200r10,18.0,18.0,18.0,2.3038497090686736,true,25,true
n200r10,-1.0,-1.0,-1.0,4.737678395879489,true,25,true
n200r10,26.0,22.0,26.0,1.2214091555143753,true,25,true
n200r10,-1.0,-1.0,-1.0,3.2788745816382936,true,25,true
n200r10,-1.0,-1.0,-1.0,3.0276779125408106,true,25,true
n200r10,-1.0,-1.0,-1.0,4.1943597114396365,true,25,true
n200r10,-1.0,-1.0,-1.0,3.177741698249913,true,25,true
n200r10,-1.0,-1.0,-1.0,4.4234551283640355,true,25,true
n200r10,26.0,14.0,26.0,0.5478921175150318,true,25,true
n200r10,74.0,58.0,74.0,0.5943881432028387,true,25,true
n200r10,-1.0,-1.0,-1.0,5.036492333665164,true,25,true
n200r10,78.0,70.0,78.0,0.3758314618732148,true,25,true
n200r10,-1.0,-1.0,-1.0,4.969042313244247,true,25,true
n200r10,82.0,84.0,82.0,0.6044664764412147,true,25,true
n200r10,74.0,80.0,74.0,0.2320635100505028,true,25,true
n200r10,-1.0,-1.0,-1.0,5.371849171698479,true,25,true
n200r10,-1.0,-1.0,-1.0,5.758556584281225,true,25,true
n200r10,-1.0,-1.0,-1.0,3.240250155101703,true,25,true
n200r10,-1.0,-1.0,-1.0,3.067725470371924,true,25,true
n200r10,22.0,22.0,22.0,1.1352506582936357,true,25,true
n200r10,-1.0,-1.0,-1.0,3.390052804540639,true,25,true
n200r10,-1.0,-1.0,-1.0,5.810423140079009,true,25,true
n200r10,-1.0,-1.0,-1.0,3.666790722276365,true,25,true
n200r10,-1.0,-1.0,-1.0,4.020204499144182,true,25,true
n200r10,-1.0,-1.0,-1.0,2.3225674130393927,true,25,true
n200r10,32.0,26.0,32.0,0.5708555061911385,true,25,true
n200r10,30.0,26.0,30.0,2.3519986834064266,true,25,true
n200r10,22.0,20.0,22.0,2.1713021043532876,true,25,true
n200r10,-1.0,-1.0,-1.0,5.050226447266306,true,25,true
n200r10,68.0,56.0,68.0,0.7209279960860887,true,25,true
n200r10,14.0,14.0,14.0,2.5087313061369967,true,25,true
n200r10,-1.0,-1.0,-1.0,4.8038408008708515,true,25,true
n200r10,102.0,96.0,102.0,2.1510923080480344,true,25,true
n200r10,-1.0,-1.0,-1.0,2.708388797883548,true,25,true
n200r10,-1.0,-1.0,-1.0,4.418439012495719,true,25,true
n200r10,-1.0,-1.0,-1.0,4.991006034353742,true,25,true
n200r10,20.0,10.0,20.0,0.7704125139467876,true,25,true
n200r10,-1.0,-1.0,-1.0,6.077353793403864,true,25,true
n200r10,66.0,54.0,66.0,0.9489354252248722,true,25,true
n200r10,16.0,10.0,16.0,0.7302136718772468,true,25,true
n200r10,-1.0,-1.0,-1.0,4.455331682459186,true,25,true
n200r10,-1.0,-1.0,-1.0,6.044455688819827,true,25,true
n200r10,44.0,40.0,44.0,0.08938083466332056,true,25,true
n200r10,-1.0,-1.0,-1.0,5.297471438274989,true,25,true
n200r10,-1.0,-1.0,-1.0,5.756231288394465,true,25,true
n200r10,54.0,36.0,54.0,1.6294265951610394,true,25,true
n200r10,-1.0,-1.0,-1.0,3.201501099677311,true,25,true
n200r10,38.0,36.0,38.0,0.870301196750464,true,25,true
n200r10,-1.0,-1.0,-1.0,3.9191297290987537,true,25,true
n200r10,-1.0,-1.0,-1.0,3.7982479687307293,true,25,true
n200r10,-1.0,-1.0,-1.0,5.017547890828742,true,25,true
n200r10,54.0,42.0,54.0,1.1731959791101987,true,25,true
n200r10,-1.0,-1.0,-1.0,4.789948149915268,true,25,true
n200r10,-1.0,-1.0,-1.0,5.660968620352522,true,25,true
n200r10,2.0,2.0,2.0,1.6634898545679044,true,25,true
n200r10,-1.0,-1.0,-1.0,3.0063461239655718,true,25,true
n200r10,80.0,80.0,80.0,2.4590406573497363,true,25,true
n200r10,-1.0,-1.0,-1.0,4.428237114900572,true,25,true
n200r10,58.0,50.0,58.0,1.1631229711355555,true,25,true
n200r10,-1.0,-1.0,-1.0,3.341507988282529,true,25,true
n200r10,34.0,34.0,34.0,1.2281243487556706,true,25,true
n200r10,-1.0,-1.0,-1.0,4.697730368347203,true,25,true
n200r10,42.0,36.0,42.0,0.2096988047884884,true,25,true
n200r10,90.0,72.0,90.0,2.0152498142309696,true,25,true
n200r10,-1.0,-1.0,-1.0,6.039055532635007,true,25,true
n200r10,-1.0,-1.0,-1.0,5.467847240839309,true,25,true
n200r10,48.0,48.0,48.0,1.7911414800835215,true,25,true
n200r10,40.0,36.0,40.0,0.31766684717572896,true,25,true
n200r10,-1.0,-1.0,-1.0,4.872944916714104,true,25,true
n200r10,-1.0,-1.0,-1.0,4.449801337107749,true,25,true
n200r10,-1.0,-1.0,-1.0,4.2761778292681685,true,25,true
n200r10,28.0,28.0,28.0,1.2160615172301459,true,25,true
n200r10,-1.0,-1.0,-1.0,5.021479723591492,true,25,true
n200r10,-1.0,-1.0,-1.0,3.5914681477571264,true,25,true
n200r10,0.0,0.0,0.0,0.0,true,25,false
n200r10,14.0,8.0,14.0,1.523369711918612,true,25,false
n200r10,-1.0,-1.0,-1.0,3.278756176186848,true,25,false
n200r10,-1.0,-1.0,-1.0,5.010552180331661,true,25,false
n200r10,-1.0,-1.0,-1.0,4.097288672402329,true,25,false
n200r10,-1.0,-1.0,-1.0,4.091176037591042,true,25,false
n200r10,66.0,52.0,66.0,2.2022136120556746,true,25,false
n200r10,-1.0,-1.0,-1.0,3.639184674725188,true,25,false
n200r10,-1.0,-1.0,-1.0,5.3144464947426115,true,25,false
n200r10,22.0,20.0,22.0,0.6035261766927557,true,25,false
n200r10,-1.0,-1.0,-1.0,3.280948218965372,true,25,false
n200r10,-1.0,-1.0,-1.0,4.959707662003471,true,25,false
n200r10,-1.0,-1.0,-1.0,5.628261325781621,true,25,false
n200r10,-1.0,-1.0,-1.0,5.426487357972322,true,25,false
n200r10,-1.0,-1.0,-1.0,5.953760108286512,true,25,false
n200r10,-1.0,-1.0,-1.0,2.5375576172821113,true,25,false
n200r10,52.0,44.0,52.0,0.5764065380791324,true,25,false
n200r10,-1.0,-1.0,-1.0,5.433634049431387,true,25,false
n200r10,-1.0,-1.0,-1.0,4.320652053121677,true,25,false
n200r10,-1.0,-1.0,-1.0,4.629366519561465,true,25,false
n200r10,38.0,38.0,38.0,2.5751922437570522,true,25,false
n200r10,10.0,10.0,10.0,1.8932091404078377,true,25,false
n200r10,56.0,52.0,56.0,2.0380556129286154,true,25,false
n200r10,58.0,38.0,58.0,0.7199152729606964,true,25,false
n200r10,72.0,62.0,72.0,1.1408131075191905,true,25,false
n200r10,20.0,20.0,20.0,0.531736854338161,true,25,false
n200r10,-1.0,-1.0,-1.0,4.687235147754417,true,25,false
n200r10,-1.0,-1.0,-1.0,5.720212331616979,true,25,false
n200r10,-1.0,-1.0,-1.0,2.8673103594395797,true,25,false
n200r10,-1.0,-1.0,-1.0,4.661618168931045,true,25,false
n200r10,-1.0,-1.0,-1.0,5.805082341380919,true,25,false
n200r10,-1.0,-1.0,-1.0,4.1767450264133075,true,25,false
n200r10,-1.0,-1.0,-1.0,5.753498111343528,true,25,false
n200r10,-1.0,-1.0,-1.0,6.081761820675916,true,25,false
n200r10,6.0,4.0,6.0,0.42067430173205655,true,25,false
n200r10,66.0,50.0,66.0,2.2282364721898427,true,25,false
n200r10,46.0,42.0,46.0,0.6589045317441768,true,25,false
n200r10,-1.0,-1.0,-1.0,5.243780393322766,true,25,false
n200r10,18.0,12.0,18.0,1.519439626455263,true,25,false
n200r10,-1.0,-1.0,-1.0,5.39595162766936,true,25,false
n200r10,66.0,58.0,66.0,1.7827787793853218,true,25,false
n200r10,-1.0,-1.0,-1.0,4.61876172628313,true,25,false
n200r10,70.0,54.0,70.0,1.9393022648891585,true,25,false
n200r10,26.0,24.0,26.0,2.049821413805071,true,25,false
n200r10,-1.0,-1.0,-1.0,4.103101899250158,true,25,false
n200r10,42.0,32.0,42.0,1.9128752280506158,true,25,false
n200r10,-1.0,-1.0,-1.0,3.2229044198144607,true,25,false
n200r10,-1.0,-1.0,-1.0,4.962748781995044,true,25,false
n200r10,-1.0,-1.0,-1.0,4.17565491317604,true,25,false
n200r10,14.0,14.0,14.0,1.576116730456959,true,25,false
n200r10,-1.0,-1.0,-1.0,3.0525054316995455,true,25,false
n200r10,-1.0,-1.0,-1.0,5.641819505058115,true,25,false
n200r10,-1.0,-1.0,-1.0,4.5718201802396115,true,25,false
n200r10,-1.0,-1.0,-1.0,4.253450241169162,true,25,false
n200r10,4.0,4.0,4.0,0.28582591763156157,true,25,false
n200r10,-1.0,-1.0,-1.0,5.662761022638404,true,25,false
n200r10,-1.0,-1.0,-1.0,3.4211864695889598,true,25,false
n200r10,-1.0,-1.0,-1.0,4.528335074420226,true,25,false
n200r10,-1.0,-1.0,-1.0,4.557751358934667,true,25,false
n200r10,20.0,10.0,20.0,1.2998241399419241,true,25,false
n200r10,-1.0,-1.0,-1.0,6.050296036657568,true,25,false
n200r10,12.0,10.0,12.0,1.4538458680181683,true,25,false
n200r10,-1.0,-1.0,-1.0,4.668573642673298,true,25,false
n200r10,34.0,32.0,34.0,0.5210143243870349,true,25,false
n200r10,-1.0,-1.0,-1.0,4.908135857512926,true,25,false
n200r10,86.0,64.0,86.0,1.3928810436107255,true,25,false
n200r10,-1.0,-1.0,-1.0,2.9183948519744503,true,25,false
n200r10,54.0,60.0,54.0,1.3209537536211187,true,25,false
n200r10,-1.0,-1.0,-1.0,5.631815053320128,true,25,false
n200r10,4.0,4.0,4.0,1.8775424244850805,true,25,false
n200r10,-1.0,-1.0,-1.0,3.913400837692099,true,25,false
n200r10,-1.0,-1.0,-1.0,5.384755180002238,true,25,false
n200r10,-1.0,-1.0,-1.0,4.942365182626814,true,25,false
n200r10,64.0,64.0,64.0,0.18253628354802617,true,25,false
n200r10,-1.0,-1.0,-1.0,4.005239591930708,true,25,false
n200r10,54.0,42.0,54.0,1.534403315726462,true,25,false
n200r10,40.0,40.0,40.0,1.5324494622601497,true,25,false
n200r10,-1.0,-1.0,-1.0,3.9947812682642927,true,25,false
n200r10,68.0,44.0,68.0,1.628914926512458,true,25,false
n200r10,-1.0,-1.0,-1.0,5.403783329503815,true,25,false
n200r10,-1.0,-1.0,-1.0,3.8057935238337914,true,25,false
n200r10,-1.0,-1.0,-1.0,2.8464441593460137,true,25,false
n200r10,56.0,56.0,56.0,3.075545842427274,true,25,false
n200r10,-1.0,-1.0,-1.0,6.02101267846189,true,25,false
n200r10,30.0,34.0,30.0,1.1518872443219168,true,25,false
n200r10,-1.0,-1.0,-1.0,5.841027436004541,true,25,false
n200r10,-1.0,-1.0,-1.0,3.5955721601916184,true,25,false
n200r10,84.0,86.0,84.0,0.01206602394519053,true,25,false
n200r10,10.0,10.0,10.0,1.694315053251472,true,25,false
n200r10,-1.0,-1.0,-1.0,3.6286237865062327,true,25,false
n200r10,-1.0,-1.0,-1.0,4.022213500869246,true,25,false
n200r10,-1.0,-1.0,-1.0,3.678189240438096,true,25,false
n200r10,-1.0,-1.0,-1.0,2.9386505069674915,true,25,false
n200r10,-1.0,-1.0,-1.0,3.624816633633028,true,25,false
n200r10,-1.0,-1.0,-1.0,5.860699785852344,true,25,false
n200r10,-1.0,-1.0,-1.0,5.696026432210928,true,25,false
n200r10,88.0,76.0,88.0,1.7773182371784622,true,25,false
n200r10,-1.0,-1.0,-1.0,3.7134413715476655,true,25,false
n200r10,-1.0,-1.0,-1.0,3.5598210343219656,true,25,false
n200r10,72.0,60.0,72.0,0.8871864842820424,true,25,false
n200r10,0.0,0.0,0.0,0.0,false,25,true
n200r10,70.0,60.0,70.0,0.7610248482369874,false,25,true
n200r10,52.0,44.0,52.0,1.0825625233943938,false,25,true
n200r10,-1.0,-1.0,-1.0,4.917009061538019,false,25,true
n200r10,-1.0,-1.0,-1.0,4.266535761871867,false,25,true
n200r10,72.0,56.0,72.0,0.02670629528775265,false,25,true
n200r10,38.0,36.0,38.0,2.240285936292825,false,25,true
n200r10,-1.0,-1.0,-1.0,2.5220128458071027,false,25,true
n200r10,-1.0,-1.0,-1.0,5.983921203873195,false,25,true
n200r10,-1.0,-1.0,-1.0,5.833626054289565,false,25,true
n200r10,-1.0,-1.0,-1.0,5.42313651601106,false,25,true
n200r10,-1.0,-1.0,-1.0,4.295869113983591,false,25,true
n200r10,-1.0,-1.0,-1.0,2.890048949307387,false,25,true
n200r10,-1.0,-1.0,-1.0,2.8543789624548515,false,25,true
n200r10,58.0,64.0,58.0,1.208676798353778,false,25,true
n200r10,-1.0,-1.0,-1.0,4.970671724275226,false,25,true
n200r10,-1.0,-1.0,-1.0,4.198456761903513,false,25,true
n200r10,4.0,2.0,4.0,0.41068074639856333,false,25,true
n200r10,18.0,22.0,18.0,1.4156357932608374,false,25,true
n200r10,-1.0,-1.0,-1.0,5.500184968339696,false,25,true
n200r10,10.0,8.0,10.0,0.2698842613886261,false,25,true
n200r10,52.0,40.0,52.0,1.8909475353835974,false,25,true
n200r10,-1.0,-1.0,-1.0,4.320679065587723,false,25,true
n200r10,-1.0,-1.0,-1.0,5.454122227292991,false,25,true
n200r10,-1.0,-1.0,-1.0,4.099756081117886,false,25,true
n200r10,-1.0,-1.0,-1.0,4.422129399262238,false,25,true
n200r10,-1.0,-1.0,-1.0,3.79581980503856,false,25,true
n200r10,-1.0,-1.0,-1.0,5.199075201000069,false,25,true
n200r10,-1.0,-1.0,-1.0,2.872345794105375,false,25,true
n200r10,6.0,4.0,6.0,1.4629102735417192,false,25,true
n200r10,68.0,58.0,68.0,2.72269145290791,false,25,true
n200r10,84.0,68.0,84.0,1.0297002652038587,false,25,true
n200r10,-1.0,-1.0,-1.0,3.7306956106466274,false,25,true
n200r10,-1.0,-1.0,-1.0,3.879567865524289,false,25,true
n200r10,-1.0,-1.0,-1.0,4.725118682876637,false,25,true
n200r10,-1.0,-1.0,-1.0,4.239148646796343,false,25,true
n200r10,76.0,60.0,76.0,1.469136264008061,false,25,true
n200r10,-1.0,-1.0,-1.0,4.749634957262948,false,25,true
n200r10,-1.0,-1.0,-1.0,4.0516995604694745,false,25,true
n200r10,74.0,58.0,74.0,1.909643534727863,false,25,true
n200r10,76.0,70.0,76.0,2.582223900069986,false,25,true
n200r10,26.0,26.0,26.0,0.7464275273992224,false,25,true
n200r10,66.0,70.0,66.0,1.9156613634134563,false,25,true
n200r10,-1.0,-1.0,-1.0,3.77145689668582,false,25,true
n200r10,-1.0,-1.0,-1.0,4.511352040722955,false,25,true
n200r10,-1.0,-1.0,-1.0,4.62948519482398,false,25,true
n200r10,74.0,64.0,74.0,0.3290446191688894,false,25,true
n200r10,20.0,18.0,20.0,1.2173526464225979,false,25,true
n200r10,-1.0,-1.0,-1.0,4.761212703965303,false,25,true
n200r10,32.0,34.0,32.0,1.3275788130578658,false,25,true
n200r10,-1.0,-1.0,-1.0,5.963208968456182,false,25,true
n200r10,86.0,58.0,86.0,1.761853094263969,false,25,true
n200r10,12.0,12.0,12.0,0.29869545815869747,false,25,true
n200r10,44.0,36.0,44.0,1.2164902883315623,false,25,true
n200r10,-1.0,-1.0,-1.0,3.511795761201823,false,25,true
n200r10,-1.0,-1.0,-1.0,2.756289707435912,false,25,true
n200r10,-1.0,-1.0,-1.0,4.222995178226019,false,25,true
n200r10,-1.0,-1.0,-1.0,2.5745003774168684,false,25,true
n200r10,70.0,68.0,70.0,0.7636583609059627,false,25,true
n200r10,-1.0,-1.0,-1.0,5.33977042020824,false,25,true
n200r10,-1.0,-1.0,-1.0,4.54410960969025,false,25,true
n200r10,-1.0,-1.0,-1.0,3.7356495908730847,false,25,true
n200r10,-1.0,-1.0,-1.0,3.318473855317508,false,25,true
n200r10,-1.0,-1.0,-1.0,4.094963400265446,false,25,true
n200r10,-1.0,-1.0,-1.0,2.34677449449153,false,25,true
n200r10,22.0,20.0,22.0,0.269642333968122,false,25,true
n200r10,-1.0,-1.0,-1.0,5.546130904504721,false,25,true
n200r10,-1.0,-1.0,-1.0,4.7575603100729,false,25,true
n200r10,-1.0,-1.0,-1.0,4.114013790973427,false,25,true
n200r10,-1.0,-1.0,-1.0,3.8241271465166524,false,25,true
n200r10,8.0,8.0,8.0,0.5125243915646686,false,25,true
n200r10,18.0,10.0,18.0,0.7870715659689335,false,25,true
n200r10,92.0,74.0,92.0,2.6176619090093967,false,25,true
n200r10,-1.0,-1.0,-1.0,3.6829301381394823,false,25,true
n200r10,78.0,62.0,78.0,1.9324529751985844,false,25,true
n200r10,-1.0,-1.0,-1.0,2.9921755121156264,false,25,true
n200r10,52.0,46.0,52.0,0.43166585128190615,false,25,true
n200r10,-1.0,-1.0,-1.0,5.324831553911065,false,25,true
n200r10,-1.0,-1.0,-1.0,3.574633558640864,false,25,true
n200r10,-1.0,-1.0,-1.0,5.427105689840795,false,25,true
n200r10,76.0,56.0,76.0,1.4696181435565843,false,25,true
n200r10,78.0,70.0,78.0,1.2181622999212645,false,25,true
n200r10,-1.0,-1.0,-1.0,3.4510600399665234,false,25,true
n200r10,96.0,88.0,96.0,1.714145563761586,false,25,true
n200r10,78.0,60.0,78.0,1.167211030452655,false,25,true
n200r10,-1.0,-1.0,-1.0,5.119992457544318,false,25,true
n200r10,-1.0,-1.0,-1.0,3.8957107255343297,false,25,true
n200r10,96.0,72.0,96.0,2.315444047880416,false,25,true
n200r10,46.0,42.0,46.0,1.2878944309766016,false,25,true
n200r10,60.0,52.0,60.0,2.4637483013549946,false,25,true
n200r10,-1.0,-1.0,-1.0,3.2604775660451364,false,25,true
n200r10,-1.0,-1.0,-1.0,5.323351581023969,false,25,true
n200r10,-1.0,-1.0,-1.0,5.767307040727805,false,25,true
n200r10,2.0,2.0,2.0,0.9741961995415324,false,25,true
n200r10,-1.0,-1.0,-1.0,5.160160841616255,false,25,true
n200r10,-1.0,-1.0,-1.0,4.576185514652208,false,25,true
n200r10,-1.0,-1.0,-1.0,4.690723788313413,false,25,true
n200r10,-1.0,-1.0,-1.0,3.431714852707738,false,25,true
n200r10,-1.0,-1.0,-1.0,3.57181403197998,false,25,true
n200r10,0.0,0.0,0.0,0.0,false,25,false
n200r10,-1.0,-1.0,-1.0,3.741319354235397,false,25,false
n200r10,32.0,32.0,32.0,0.02257456564684602,false,25,false
n200r10,62.0,54.0,62.0,2.524663570744158,false,25,false
n200r10,-1.0,-1.0,-1.0,4.652557880379709,false,25,false
n200r10,-1.0,-1.0,-1.0,4.852759797748091,false,25,false
n200r10,-1.0,-1.0,-1.0,4.617314921211515,false,25,false
n200r10,-1.0,-1.0,-1.0,4.422033864939987,false,25,false
n200r10,-1.0,-1.0,-1.0,4.777413260089924,false,25,false
n200r10,-1.0,-1.0,-1.0,3.936480040182999,false,25,false
n200r10,-1.0,-1.0,-1.0,5.222424466046028,false,25,false
n200r10,-1.0,-1.0,-1.0,3.5502526124466067,false,25,false
n200r10,62.0,54.0,62.0,0.07347166240083176,false,25,false
n200r10,-1.0,-1.0,-1.0,3.1917730034283003,false,25,false
n200r10,-1.0,-1.0,-1.0,5.015915488347514,false,25,false
n200r10,78.0,64.0,78.0,0.11133764917656766,false,25,false
n200r10,16.0,14.0,16.0,1.1493942280652805,false,25,false
n200r10,-1.0,-1.0,-1.0,3.1053473053719607,false,25,false
n200r10,-1.0,-1.0,-1.0,5.18551393450134,false,25,false
n200r10,-1.0,-1.0,-1.0,4.915709446813822,false,25,false
n200r10,-1.0,-1.0,-1.0,2.7958206900407343,false,25,false
n200r10,-1.0,-1.0,-1.0,4.645222391110226,false,25,false
n200r10,-1.0,-1.0,-1.0,3.057196802545768,false,25,false
n200r10,30.0,30.0,30.0,2.190825906814086,false,25,false
n200r10,20.0,16.0,20.0,1.3317558212606682,false,25,false
n200r10,-1.0,-1.0,-1.0,4.599187009897297,false,25,false
